Frequency Log(Hz), Gain (dB), Phase (deg)
3.54899937087806, -37.2943376757165, -123.319044651484
3.5500004837399, -39.7243879032988, -169.831791684635
3.55100065898486, -41.4868497024208, 77.1789475123989
3.55199989778218, -38.5843068358484, 159.913105892447
3.55299955982426, -43.7570295965407, 173.796938966584
3.55399963692023, -56.2751581874803, -7.60998675140856
3.5550001209278, -43.7697896132687, -174.282202335876
3.5559996545873, -39.2867201824869, -150.659628763326
3.55699958522887, -65.5830003978289, 93.4170255167129
3.55799990483739, -35.983277534847, 79.7077586553304
3.5590006054457, -37.7283146624959, -147.276687479878
3.56000034233988, -33.9096501139608, 33.9987588104436
3.56100045059671, -25.3795801181512, 11.2437619761887
3.56199959171926, -20.7149389264983, 7.69203012048118
3.56300042228552, -24.51890782523, 150.090786296502
3.56400027628511, -43.2087949122982, 88.3343767711382
3.56500047665445, -38.169498614673, -49.5738156254333
3.56599969726682, -38.2937800730138, 57.686173088023
3.56700057044234, -36.0103554615959, -166.739853481334
3.56800045471146, -33.4224683527508, -122.708580756716
3.56899935159916, -43.290129618692, -106.125701570443
3.56999987537442, -46.4501509722864, -102.345816266251
3.57099940281655, -43.2521088993525, 22.0054864711999
3.57200053624194, -48.5156244042228, 63.9648523460543
3.57299936716635, -36.212784919575, -162.155268430002
3.57399978935057, -38.5166692756075, -145.766192947318
3.57500049513438, -38.3648048654729, -4.26182087808118
3.57600018882736, -37.3122014513567, -60.4714063579216
3.5770001575983, -38.3578100344403, -172.676720854284
3.57800039427053, -40.5623049736008, -103.915645692079
3.57899961213794, -55.4120120195764, 68.4146975644469
3.58000036620633, -42.8357422940132, -149.649535086522
3.58100009321369, -43.8447105197913, -161.493796556495
3.58200006571698, -49.8293367656063, -14.8258664222384
3.58300027674309, -42.1742622815124, -152.005928261796
3.58399945443534, -45.0903808048415, -36.0159346365064
3.58500012467411, -40.7082303003868, -107.396555770391
3.5859997536579, -39.5055670685751, 162.156490063613
3.5869995994972, -38.0009754323408, -171.917325327616
3.58799965541823, -38.5821024947424, 169.841923500489
3.58899991469022, -39.751678739425, 15.9654256626894
3.59000037062522, -47.1272757114474, 158.678437294591
3.59099977187622, -48.098752913056, -134.309551834219
3.59200060410904, -42.3996952414331, -137.938286323386
3.59300037420918, -42.7197873362474, -4.82484279574897
3.59400032034188, -40.8883714333256, -169.126655412094
3.59500043601264, -42.0098831163152, 157.935467791876
3.5959994843142, -46.587137393593, 176.825181380844
3.59699992257592, -40.3137115479726, -111.213879303509
3.59800051113639, -45.3492855909091, -156.039133909415
3.59900002168472, -42.6400556921558, -152.83847268309
3.59999967553901, -38.1331797225972, -168.01354229068
3.60099946643494, -34.7006941873821, -165.853721769257
3.60200060172142, -51.1598760894384, -2.27597246135929
3.60299943449838, -38.2938915627721, -41.1059472593484
3.60399959934065, -40.5314644124553, 172.440827935716
3.60499987657378, -42.6385634371889, -29.6106533026148
3.60600026013583, -45.5283112663164, 81.2655459529954
3.60699954432453, -46.2739037776854, -163.815930124778
3.60800012527923, -55.9371275955735, -127.07108489664
3.60899960044203, -37.7449306364574, -100.513098949194
3.61000035499485, -43.890136508115, -55.9461165501351
3.61099999747074, -40.654912273174, 106.50629029283
3.61199971619498, -36.6152666383037, 72.6199102785486
3.61299950536368, -37.9244586939256, -157.442774096394
3.61400053971103, -40.2050661427401, -73.9398103835314
3.61500044979707, -53.8904505049966, -150.434461126855
3.61600041315402, -33.519047327582, -151.503383481515
3.61700042413214, -45.2901403023047, -130.751553953159
3.61800047711981, -39.6528682829468, -11.5222418375544
3.61900056654335, -42.0280962503812, 95.1159931882076
3.61999952256506, -40.9701339599896, -53.9533336407535
3.62099967096856, -40.691072506291, -85.3475295165998
3.62199983930686, -44.5253536702589, -176.441640779517
3.62300002215643, -35.207775975314, -120.224435910785
3.62400021413085, -40.9459247212222, -88.9653476656938
3.62500040988061, -47.1004146253285, -146.866736988717
3.62599945576579, -38.0073510819072, -162.705504702969
3.62699964580629, -41.0820953583474, 86.319902946914
3.62799982378753, -38.2417041604884, 27.7725776782519
3.6289999845061, -40.8469320213554, 176.967158859206
3.63000012279468, -42.8004586045224, 22.5560840162536
3.63100023352191, -38.8427244201126, 108.297833734619
3.63200031159214, -41.0891689519432, 154.855342491632
3.63300035194536, -45.6478002848834, 128.367984223855
3.63400034955695, -46.7296625987669, 101.609230797701
3.63500029943756, -33.2724528712555, 122.124248878341
3.63600019663292, -41.8883097508327, -28.5248457204796
3.63700003622369, -47.2704021491519, -60.6456979704605
3.63799981332526, -40.9932390756828, 166.954345254236
3.63899952308762, -43.9950265379653, 34.6698605287886
3.64000027259579, -44.6376352105729, 167.490244983085
3.640999830711, -37.3757552804757, 132.420534832598
3.64200041394037, -59.8981237469937, 98.1546019303703
3.6429998014435, -41.6291786972808, 136.137505823154
3.64400019958917, -41.2326297020202, -54.7905445085148
3.64500049695808, -36.7071620983058, -132.886647209611
3.64599959231216, -55.8414817353692, 21.1624854964481
3.64699967690005, -44.9717038328792, -106.074659629001
3.64799964702146, -46.5076211975786, 109.640811959902
3.6489994981812, -39.4601295447159, 37.0735602411079
3.65000031250735, -41.0963047625772, -1.333437095184
3.65099990989084, -42.5620844889902, -4.24192876862753
3.65200045662662, -34.5299688649475, -71.448293117398
3.65299978266799, -38.5725390664873, 68.6025333145258
3.65400004440075, -34.2528629044296, -170.695908106766
3.65500015594408, -45.7833883039918, -98.7809303713593
3.65600011304659, -33.8189933071684, -111.705188594636
3.65699991148845, -33.5705154747093, 113.585828295028
3.65799954708123, -33.057750112729, -65.0199336230031
3.6590000799728, -44.7486294279659, -168.714903386084
3.66000043683708, -48.114807466292, -133.181195965715
3.66099955418326, -51.5127089934225, -44.7085030724183
3.66199954922901, -37.0255272194968, -32.3340815842569
3.66300041064881, -35.0854425920025, -164.597741061231
3.6640000229394, -34.2441036407735, -161.319969170181
3.66500048882402, -35.3671460245337, -149.088013032152
3.66599970256259, -52.2580615892396, -140.392752596229
3.66699975725956, -51.1558515167163, 156.487621983147
3.66799959936623, -36.31592171751, 175.180248257521
3.66900026514279, -42.5077434322102, -169.230285054889
3.66999966825387, -48.4455051019456, -154.275867682459
3.67099988271525, -41.6464350726843, -10.70077207984
3.67199986473671, -40.9194816815856, 70.3953483274129
3.67299961063499, -37.9167495163603, 178.940904974473
3.67400014492821, -40.028096860044, -165.813212375432
3.6750004310893, -48.6460375192349, 46.5481408182314
3.67600046553872, -37.8440990625687, 139.752316632999
3.67700024472513, -38.7907356509048, -110.848778152248
3.67799976512523, -38.7321049515157, -81.5466821743711
3.67900003964713, -36.6411853666586, 168.011565030238
3.68000004374663, -50.2909000181199, -146.181421993044
3.68099977400164, -36.6773216544146, 7.26248605884185
3.6820002364236, -43.0312543063213, 56.8444924665437
3.68300041359719, -37.276962361905, 59.7473184227291
3.68400030219998, -32.4203185717724, -149.643247835475
3.68499989893638, -44.5715537022788, -165.507477097978
3.68600020068949, -40.408320784285, -142.938955303473
3.6870001994668, -41.1675810636539, 161.424852143406
3.68799989207036, -32.7526478287664, -79.3343833051369
3.68900026859524, -40.1040879605363, 143.161259736223
3.6900003280621, -36.3996617146934, -6.04763151728565
3.69100006736909, -40.1526425587994, 93.4439764040062
3.69200046986885, -35.6079693985706, -163.963561673289
3.69299955738671, -41.1271435881614, 169.946595320173
3.69400027939498, -45.5404549994337, -17.3463807207055
3.69499968043211, -35.4432520738979, -174.63132137402
3.69599971908778, -41.2256082021445, -132.253526334787
3.69700038568826, -42.8812844237268, -40.5350365269161
3.69799972482818, -44.1975686070149, 1.68172237569016
3.69899968168581, -35.6513634504861, -129.122794377945
3.70000024672607, -40.5488654635568, -10.7232610719963
3.7010004442724, -36.0197954901532, 149.177206829325
3.70200027156836, -36.9952638298907, -33.2774842942485
3.7029997258814, -43.0540271177827, -50.9226116280401
3.70399976405007, -39.9199016009134, -73.5189785323492
3.70500037677077, -39.8344633109681, -144.315050051918
3.70599964452112, -39.2953061523404, -176.090852035424
3.70700043010849, -34.7272533340062, -133.26786927137
3.70799986554267, -47.7255108679905, 147.444535530966
3.70899985196677, -38.4295516134413, -18.4424038758107
3.71000038030446, -43.4402730340579, 116.155749355871
3.71099955312609, -39.4155883684718, -92.9881362547638
3.71200020058884, -38.1912344348985, -6.11269226805523
3.71300042751596, -34.6482207355218, 33.1425924781548
3.71400023151584, -34.5220606515721, 166.475596574543
3.71499961021879, -34.3629376323459, -41.0151620430149
3.71600042807004, -40.7208580672769, -146.628246668852
3.71699987611998, -37.8985246441824, 124.257422280941
3.71799981673675, -41.6796011789585, -82.3822625449067
3.71900024124706, -44.4173412035919, -140.056071766346
3.72000021619148, -55.9979923834975, 81.4917396058091
3.72099973938148, -33.6172633454127, -95.7826872963246
3.72199972923971, -41.5291671263317, 106.136736265462
3.72300017727024, -35.7808722615593, -178.632831609778
3.72400015866912, -39.0379502046317, -177.28177803763
3.72499967136525, -49.7116113815391, -156.802108182061
3.72599962545819, -41.6524905972751, 170.301389328807
3.72700001262666, -33.2621953786477, 6.6313578775682
3.7279999166414, -34.2091328468702, -148.945046037078
3.72900024141605, -32.1406948556068, 58.441135931467
3.73000007497935, -32.7231987804362, -159.306250349102
3.73100031713902, -31.4955525998047, 156.578869299639
3.73200006016158, -37.3996528481851, 147.905171700033
3.73300019976769, -42.7546050476092, -58.2634864354862
3.73399983244146, -35.9620976728325, -179.411859780026
3.73499984983533, -41.9087205291638, -165.912358124591
3.73600024401698, -35.467680588598, -135.769927274566
3.73700011776726, -53.0383158696041, -52.5163883992497
3.73800035667711, -35.4882755402361, 173.712147025562
3.73900006769633, -41.3030677211558, -164.063788859576
3.7400001323929, -42.3290948083037, 111.24391140615
3.74099966186541, -43.9576049160985, 166.846148415921
3.74200041283323, -49.9515737495049, 116.005511216309
3.74299974019184, -36.4039493967816, -117.903218012544
3.74400027381641, -39.0292981549722, 164.452841264099
3.74500025390428, -33.9992229565402, -178.593323969838
3.74599967898261, -35.4482098517916, -49.2475041486459
3.7470002857814, -48.5642725709715, 165.015540254003
3.74800032668636, -44.3918293076914, -103.695256661414
3.74899980030896, -53.0132361313826, -120.354859535937
3.75000043149688, -43.3507334494414, -9.27894291740349
3.75099962361637, -43.8554980129292, 124.596593705383
3.75199995873336, -40.9513924687095, 149.712021570658
3.75299970935524, -41.2457886665242, -53.8265898209215
3.75399972942241, -39.9926288532522, -169.496042722011
3.75500001179604, -35.6621818286754, 112.999892704978
3.75599969811528, -40.0852912130298, 136.89496036307
3.75699963651388, -41.2965630995597, -117.957159403106
3.75799981997399, -39.4273885176842, -134.863707349466
3.75900024152178, -41.8121041377535, 0.0638895029882907
3.7600000507659, -33.3271092004036, -140.25458460342
3.76100008816305, -38.3283540158035, -120.94726113013
3.76200034685837, -35.6184357890778, 155.004184202406
3.76299998238515, -41.6540911787731, -113.995647781193
3.7639998294844, -48.4606136530046, 24.4369506909232
3.76499988141866, -31.5685414814937, 31.9861097751392
3.76600013149337, -36.7583574390447, -102.471835522798
3.76699974308062, -37.483767263364, 8.13281924657374
3.76800037143308, -40.3474255538626, 29.5608748317128
3.76900035193215, -26.3498807875853, 176.119795744664
3.76999968375421, -38.921813915855, -119.144147937341
3.77100001082582, -27.1155661500418, -172.050588129845
3.77199968005534, -41.8938869413015, 56.5591335861102
3.77300032787047, -34.6695435805157, -119.589548666208
3.77400030882891, -31.0819220230556, -77.7673966241057
3.77499962223787, -32.7452984150646, -175.25240678285
3.77599989332719, -47.4918054385518, -56.935340343973
3.77700029913216, -38.1043873911634, -56.7849096560327
3.7780000242175, -31.7409302326403, -8.86127593397603
3.7789998753468, -38.4033957311294, -51.4839645265461
3.77999984637125, -41.9372962631798, -75.1835253010267
3.78099993118237, -33.55384498281, -150.783740718623
3.78200012371181, -31.7288002193014, -117.538575278363
3.78299961797605, -30.5246997542422, 155.345975419995
3.78400000973753, -31.9974361933591, 162.718564120316
3.78499969496795, -39.5667107260775, -162.768047725477
3.7860002621496, -37.0707579642893, -109.989195417559
3.78700011467603, -38.6132823752156, -155.579924443532
3.78800004298377, -34.34056683267, -90.6590958739533
3.78900004126868, -36.966042766033, -165.712802309963
3.79000010376545, -33.6187025030427, 152.984806764182
3.79100022474741, -35.8586256457612, -65.3114916658377
3.79199961497824, -38.7934494507537, -66.7947884253899
3.79299983770683, -34.0974385286891, -118.905804916801
3.79400010196671, -45.0787679420969, 157.401940877019
3.79499962402988, -36.8592129432161, 83.4134825085107
3.7959999564591, -32.5434104607806, -123.731349534757
3.79700031380744, -36.8698686837229, 112.850938030845
3.79799991781708, -34.152055271941, -158.569247170586
3.79900031043635, -35.1538651421271, -154.671395533411
3.79999994245353, -47.6656568486079, 79.0731762459978
3.80100034878144, -33.9542737329327, -134.815601154539
3.80199998737538, -41.4150310990618, -54.1677792591797
3.80299962219326, -41.1338106206042, -165.914740908839
3.80400001017815, -46.5227993684868, -95.4801430117138
3.8049996199723, -47.4054388084175, 174.253107753253
3.80599996904058, -43.3029126767071, -160.035088169238
3.80700029005677, -49.2550492919374, 119.964217850908
3.80799982271922, -45.5084604718382, -154.370777412296
3.80900007411756, -45.0497752879069, -163.193987662394
3.81000028227977, -50.9929441600528, -68.5854143458732
3.81099969220911, -43.6911970559033, -12.8128403907834
3.81199980069166, -49.792291307049, -15.6706972385408
3.81299985107149, -38.5146259552591, -145.113733714114
3.81399983846417, -46.8415250033319, -116.507073207721
3.81499975801987, -35.8149609818845, -115.743497863563
3.81600034634561, -38.0125491916107, -111.834338390671
3.81700011411059, -34.6908834741517, 152.327080030466
3.81799979969908, -38.8011194415733, -141.220572495346
3.81900013471679, -36.8701975577388, -149.70671276288
3.819999640154, -37.4483112089323, 165.783794216109
3.82099978231687, -34.9827928290389, 175.070382428965
3.82199982028635, -34.9538591307293, -175.062338101481
3.82299974949553, -41.1626094824796, -177.927092408903
3.82400029330054, -41.6937272416729, -146.108128777967
3.82499998974684, -34.178532764577, 174.544665323708
3.82600028847955, -39.4790820402856, -130.908633954795
3.82699973430625, -49.3846200294751, 101.576880820833
3.82799977025647, -37.4953339306514, -152.362307602544
3.82899966742574, -37.2664910200115, -155.24854242975
3.83000013939056, -36.6327189215971, -110.465201781562
3.83099974439917, -39.6913765310688, -26.4432574500538
3.83199991235138, -35.9326984120077, -167.725463410882
3.83299992112458, -38.0906956828076, 179.491035111908
3.8339997665308, -39.2076918716764, -172.203250602046
3.83500015409873, -35.2099636879603, -154.2143897969
3.83599965870043, -44.6659831048848, 162.740013126271
3.83699969398747, -34.2207443705649, -133.302621642877
3.83800025102236, -39.6962102703531, -150.624911778831
3.83899991456363, -40.160335887172, -155.055116038764
3.84000008860648, -43.9930476517616, -179.55101370029
3.84100006440246, -40.7969967788346, -69.6265752143965
3.84199983803304, -38.5479859774339, 178.0054649178
3.84300010234183, -38.5528466832567, 170.671957367133
3.8440001535337, -38.6810850624656, -166.008434061567
3.84499998779136, -42.2583047462696, 176.17991356178
3.84600029326265, -35.7978467213744, -158.803239374573
3.84699968072707, -34.3770233169952, -108.29302056802
3.84800021749961, -33.9297401100047, -158.859608428863
3.84899982885914, -37.6589776733561, 178.008930511885
3.84999988708257, -40.2072007005523, -141.345664547791
3.85099969979396, -39.4330706914942, -146.624938978053
3.85199994584495, -52.0429701630889, 151.193393794926
3.85299993609232, -33.0352853355206, -133.092440411711
3.85399966701352, -35.7913824636512, 153.111332254767
3.85499981285872, -39.071488480478, -174.55595839826
3.85599968930007, -50.9070018373781, -161.213289730914
3.85699996754087, -31.6745771306396, 145.750572891763
3.85799996644838, -47.6637049086623, 67.6775484116361
3.85899968266191, -46.676297057778, -109.23337872998
3.85999978283461, -37.8369263640827, -164.321082314469
3.86100025903787, -38.9790952218186, 168.88670966281
3.8619997695768, -39.1653062435822, 151.83574354158
3.86300031194438, -35.5219064809977, -126.531857341737
3.86399988221513, -33.2355651435922, -175.537691174956
3.86499980643719, -48.8330291233841, 177.667565001855
3.86600007689174, -43.4804520755085, -175.52293815765
3.86700002663372, -37.5515500065599, 164.618725607855
3.86800031034532, -35.6624685072094, -126.025920704358
3.86900026419513, -42.5005714883383, -168.249632774249
3.86999988517089, -37.0828338040576, 152.264470082732
3.87099982351571, -40.2354234433028, 174.779345686932
3.87200007176233, -35.0209275466052, 177.794050463655
3.87299997226173, -31.9872430822928, -164.240619800669
3.87400017085829, -34.1833459560639, -134.224050018301
3.87500001297275, -38.8017686680106, -153.658137806747
3.87600014152976, -35.8469974266356, -166.424491972684
3.8769999050052, -36.3101965414604, 167.768420227575
3.87799994341728, -35.5875516822997, -149.238091585587
3.87900024958906, -42.8238284766804, -138.978626040313
3.8800001765574, -33.7489848373273, 157.857815210895
3.88099972165004, -37.7553020031448, 161.561175391892
3.8820001560033, -32.9071904623654, -172.305144214225
3.88300019735077, -35.3603592650181, 179.553837364149
3.88399984311372, -37.4987851935241, 162.602065715143
3.88499972324473, -32.1899289116247, -170.21148159812
3.88599983084891, -30.9354498166915, -167.057356385758
3.88700015907483, -37.3321181377783, -145.939856554923
3.88800007296164, -35.9782327284628, -67.6664085569952
3.88900019678794, -35.2836385131241, -124.306773957808
3.88999989855581, -36.5379597325703, -176.202387446245
3.89099979972082, -40.4414871093492, -169.271504856375
3.89199989362842, -30.6877151042495, 141.843330948185
3.89300017366655, -38.0722821741811, -99.7927164443584
3.89400001373116, -31.3789149153302, 141.910349977557
3.89500002967973, -35.8307524099673, -151.541393428088
3.89600021501758, -39.8958827698237, -126.726533725438
3.89699994802231, -33.0179130023252, -114.733798562827
3.89799984038304, -36.428140890127, -103.484752130235
3.89899988572097, -38.9333520247488, -121.597551480264
3.90000007769864, -39.930661078828, -171.09408324826
3.90099980039077, -33.8818794609811, -176.896541353802
3.90200026820271, -37.6570943182168, -135.941756814526
3.90300025705789, -41.348976806462, 144.754649839619
3.90399976496993, -36.6481574458395, -144.463933740299
3.90499999805381, -36.0110803887645, 176.201489880919
3.90599974072852, -36.1842209058997, -130.943956483593
3.90700019362007, -33.4502727406759, -172.798114658068
3.90800014678483, -38.8552647508138, -154.206220880959
3.90900019688211, -42.7668529550419, 160.126675388747
3.90999974083463, -31.3712608613172, -162.164755720645
3.91099996835489, -35.906100216599, -117.949305539502
3.9120002750677, -30.9804963608896, 175.196755621625
3.91300006212474, -35.5124018550466, 176.428120339213
3.9139999194739, -32.4172740794104, -159.305658549937
3.91499984134999, -36.0762860666443, 132.967849548499
3.91599982202648, -40.9096674661429, 177.676075123111
3.91699985581528, -31.6192505368169, 156.079335762677
3.91799993706659, -33.6945068092507, -161.220029338281
3.91900006016876, -42.7255881654127, -161.532899872258
3.92000021954807, -35.2172012660388, -109.471660720891
3.92099982747751, -42.6151312467729, 108.779257035709
3.92200004418029, -33.4066001254725, 163.907877688324
3.92300028066211, -28.3215023812106, 150.297857463929
3.92399995331626, -40.2986643797498, 164.192789437749
3.92500021445276, -40.2296567192571, -156.379451768955
3.92599990367904, -40.2065939044604, -161.096012352383
3.92700016805985, -38.7819207926263, -144.639000150616
3.92799985258279, -36.0139291518747, -175.303371185435
3.92900009909109, -31.6376724947926, -164.920215663639
3.92999975792744, -39.2317163626676, 75.377052880627
3.93099996573727, -42.6142833079968, -93.8863580950805
3.9320001458239, -32.7130563166896, 158.118432562011
3.93299972676681, -37.9323751834132, -146.148337300623
3.9339998374585, -36.3765084569087, -179.470098503794
3.93499990524378, -30.5178821882142, -110.786540037019
3.93599992513334, -30.3912631932363, -90.3876205411505
3.93699989217295, -40.5729447752521, -132.283887162063
3.93799980144333, -35.7100153787498, 177.282069176765
3.9390002066147, -32.2232125075158, -175.676295399158
3.93999998444321, -37.2899531330742, 147.421356637775
3.94100024594388, -31.7673460208523, 136.650341451597
3.9419998730804, -51.0393196903439, -111.100788938621
3.94299997180946, -47.8500936342771, -142.948855039124
3.94399998143851, -34.0514242780535, -135.975279130121
3.94499989729714, -31.7448833183517, 170.491530009311
3.94600026437255, -40.3943060850648, -170.806858121506
3.94699997754953, -29.498044530752, 162.363807521575
3.94800013024758, -36.204739690504, -147.607972185832
3.94900016831471, -38.8483038500439, -167.659617689684
3.95000008725584, -31.4528989446264, 163.356200364969
3.95099988260862, -35.8657943479609, -149.636486545592
3.95200009202637, -36.4692192478884, -158.482999782148
3.95300016653558, -33.3745382420448, -158.846995422339
3.95400010178022, -43.0918984674523, 116.331038892994
3.95499989343634, -36.7219822933225, 92.6751036788385
3.95600007432511, -29.8300969817723, 130.120164136936
3.95700010060287, -32.8054140819213, -175.181229930816
3.95799996804995, -34.0256895918604, 177.808563835842
3.9590002058937, -35.8152576165652, -161.376810364494
3.95999974191952, -34.6560885025305, -179.293474228855
3.96100016857672, -50.9664513499282, 52.3267150675171
3.96199988521307, -42.5403821132606, -161.7423725252
3.96299994848757, -35.892693686602, -115.857438676417
3.96399982341973, -38.8060742735202, 167.271467892959
3.96500003212137, -30.2761662261274, 172.662985064953
3.96600004212098, -34.4883998248304, 172.673260412705
3.96699984950264, -52.0900954240206, 122.123073093141
3.96799997285587, -28.9693632652808, 156.089018827009
3.96899988344634, -41.6375558542401, -93.9087519525554
3.9700000975312, -35.6116434205327, -142.745122834214
3.97100008885565, -38.697659037416, -162.411585886609
3.97199985366967, -39.6891690857176, -90.9885759992507
3.97299990474719, -34.6920818875237, -143.946026432124
3.97400023483305, -38.6524201233256, -61.0978694020985
3.97499980847505, -33.3986850898445, -123.257303849592
3.97600016442045, -31.389914207193, -105.233695502614
3.97699975671689, -26.5005279304009, 153.732263126108
3.97800011709096, -32.6663004727224, -87.2301982478151
3.97900021614989, -35.5047977987068, -164.079494125397
3.98000005040756, -35.5378101344781, -133.684380531664
3.98100012347308, -31.5977022140341, -171.885858044508
3.98199992251667, -26.226468393051, 160.842316782015
3.98299994888182, -36.844925119946, 80.6212478886016
3.98400019571961, -32.3866293566867, -155.843923591952
3.98500015380629, -35.1946262747204, 127.126701983515
3.98599981984657, -30.8954615267913, -175.996485324032
3.98700019079294, -34.1283018261724, 174.251573807276
3.98799975962347, -37.0860965754207, 179.68504415262
3.98900002002035, -36.1206633151431, -145.177240909631
3.98999996860007, -27.7719817621048, -164.706253577144
3.99100009775157, -29.0928497447, -143.0822360813
3.99199990656069, -33.0669022396335, 168.069640606517
3.99299988520044, -32.9425002024567, 176.639011700762
3.99400002721847, -32.5745171459419, -177.656616305212
3.99499983522201, -31.8283624560814, 172.041398251947
3.99599979608279, -31.8776394258421, 160.029463696951
3.9969999034656, -28.0491295969884, 164.1751994779
3.99800015107635, -28.1339406848077, -151.339324909629
3.99900004618149, -35.9120309981828, -178.823342391833
4.00000007128752, -31.7972972643967, 170.460707499791
4.0010002202155, -34.9996405474849, 170.505153020552
4.00200000369533, -33.1257883291225, -172.077653907079
4.00299990098307, -29.6747970997386, -173.680142597414
4.00399990601337, -34.9512135004006, -168.228945639399
4.00500001276082, -38.1968532007685, -138.734197252073
4.00600021523983, -30.0912202449985, -171.205461416158
4.00700002990321, -29.1513740437767, 121.054475023111
4.00799993064288, -35.8830901995304, 179.04954746218
4.0089999115843, -28.6206831407882, 144.745650040341
4.00999996689206, -34.3892937387837, 150.006669318984
4.01100009076969, -36.1388766883183, 177.808696521764
4.01199980532514, -29.8605294959136, -176.291960326658
4.01300005019428, -31.8835620913213, 124.742911078188
4.01399987650846, -25.1482619071701, 167.360577453827
4.01500021963676, -29.9405561534771, 160.401804538909
4.01600013512069, -30.0540563421267, 161.760163243895
4.01700008735173, -28.5508609937082, 155.403380648565
4.01800007079407, -30.6047680042029, 173.193464109061
4.0190000799495, -26.5815853881743, 146.552408734586
4.02000010935722, -33.5413446542277, -179.648581912913
4.02100015359375, -36.9293145104588, 178.926825616583
4.02200020727268, -28.8108735139802, -152.650003171859
4.02299980471836, -38.2300241683963, 173.210020815349
4.02399986232919, -32.6070343084997, 150.101550814046
4.02499991344167, -29.5045275924188, 172.86956053141
4.02599995281609, -32.3608244917345, -174.750294752635
4.02699997524903, -39.8391443745491, -145.594742515989
4.02799997557313, -33.5335196196666, -125.181499949091
4.02899994865697, -26.9354831315207, -153.902945026441
4.02999988940486, -27.7946341218843, 144.090632740148
4.0309997927567, -28.7485527994827, 161.492252633825
4.03200010457285, -33.8346070536926, 162.906601367546
4.03299991705699, -31.5997421401413, 176.153998871953
4.03400012599241, -31.2497067835161, -155.247319943671
4.03499982780098, -27.7069243600091, 172.674460272673
4.03599991419722, -30.7239878215182, 175.65100007046
4.03699993152492, -27.4981729909128, 152.648468414952
4.03799987497566, -29.6161668979992, -136.346497679986
4.03900018345104, -31.7051390709681, -177.717994813211
4.03999996383916, -35.3170304580298, 144.620795664207
4.04100009776958, -29.2074035837115, 168.38875133097
4.04200013690133, -30.8237146888356, 178.06303266254
4.04300007660279, -33.4340662888781, 145.712427437056
4.04399991227572, -28.5194309572747, -168.791502417524
4.04500007694354, -28.6598475011855, -156.4025544667
4.04600012647335, -25.8705216066349, 167.372336557153
4.0470000563734, -27.4685637187785, 145.985491533809
4.04799986218463, -29.0731690798547, -174.161644765562
4.04899997305725, -29.0022629749488, 141.073100854027
4.04999994902654, -28.5533890686743, 151.05294143251
4.05099978573789, -33.4478768861388, 158.93728574344
4.05199990946081, -32.464306177052, 144.268112838224
4.05299988333239, -31.2847736255545, 167.574158125695
4.05400013171439, -26.4414258866794, 179.443632799679
4.05499979217439, -26.2938658522036, 134.049741408276
4.05600014341359, -29.205135176807, -168.178649843501
4.05699989839908, -28.2395669925691, 134.893413494618
4.05799990532327, -27.625167599117, 148.249525166682
4.05900015716811, -28.578570275387, 160.290636292215
4.05999980149489, -35.9677146107536, -165.974977456091
4.06100010248865, -29.0733895071942, 163.736360339179
4.06200020875989, -31.8783147681999, 166.661118991662
4.06300011636391, -30.4730500304828, 163.362049315439
4.06399982138604, -40.8608711251211, 63.4988911209736
4.06500015572911, -28.4438826472305, 168.867628197533
4.06599985897464, -30.6601991016384, 168.574201040558
4.06700017810871, -31.3273157785583, -167.804368144482
4.0679998585525, -29.8933995979041, 165.914566128516
4.06900014161103, -32.3928066745952, 155.160646136821
4.07000019162784, -31.3440207898573, -163.809284268267
4.07100000492286, -25.0281963626655, 175.608423846553
4.07199998905681, -31.2467769514751, 136.893118068229
4.0730001375703, -25.5256124574522, -154.617372756567
4.07400003472325, -34.3476754127846, -169.006020036932
4.07500008534513, -30.4959516864455, -171.046081207172
4.07599987565315, -31.0454038846571, 165.147035655124
4.07699980866381, -29.4876803060878, 161.65433980884
4.07799987811225, -27.3753996247913, 147.09929066958
4.07900007777446, -33.8905513258849, -171.180283500968
4.07999999776082, -30.3668647374964, 172.781964133667
4.08100003749221, -31.0968269526807, 179.379075079235
4.08200019086003, -27.5351283019158, -178.242490975302
4.08300005086871, -29.5646749308185, 174.48907623478
4.08400001426146, -28.7513342420826, 163.238728691681
4.08500007504357, -30.6753190512873, 174.465066105495
4.08599982909263, -27.7977393991601, -170.459327789732
4.08700006774379, -29.8404843888669, 178.899253579094
4.08799998969764, -26.857107658117, 142.838960399966
4.08899998727837, -28.4088313095973, -165.773483460755
4.09000005468177, -25.1829540969875, 165.72205204736
4.09100018614249, -25.7990828957181, 160.384022422509
4.09199998322961, -29.4579342203515, 138.32018077912
4.09299983476555, -26.2972669174824, 145.931973818131
4.09400012599433, -27.7092650248457, 150.829542892636
4.09500006859891, -28.7578688034307, 156.533960337101
4.09600004880048, -29.016736122806, 157.468010263197
4.09700006105691, -28.5996996250258, 140.276110327066
4.09800009986373, -26.0078003616665, -174.190382132145
4.09900015975391, -33.88975746279, 131.696920910189
4.09999984976113, -27.3428873291044, 144.623733095593
4.10099993645282, -32.6033886252326, 165.117015282083
4.10200002804794, -25.9551076480114, 145.94790012716
4.10300011922763, -31.4740980488337, 172.380198598571
4.10399982270768, -27.8141412539176, 155.498579747556
