Freq.	V(out)
4.79733448636621e+04	(-4.02622598123837e+00dB,-1.56823280704748e+02°)
4.80839348449660e+04	(-4.01378777176450e+00dB,-1.57498653898225e+02°)
4.81947797625059e+04	(-4.00178736972858e+00dB,-1.58174545131323e+02°)
4.83058802039704e+04	(-3.99022574273209e+00dB,-1.58850931968242e+02°)
4.84172367584031e+04	(-3.97910381300175e+00dB,-1.59527791862219e+02°)
4.85288500162052e+04	(-3.96842245701617e+00dB,-1.60205102160916e+02°)
4.86407205691392e+04	(-3.95818250515099e+00dB,-1.60882840111866e+02°)
4.87528490103317e+04	(-3.94838474134271e+00dB,-1.61560982867985e+02°)
4.88652359342764e+04	(-3.93902990277171e+00dB,-1.62239507493147e+02°)
4.89778819368376e+04	(-3.93011867956446e+00dB,-1.62918390967807e+02°)
4.90907876152533e+04	(-3.92165171451548e+00dB,-1.63597610194684e+02°)
4.92039535681381e+04	(-3.91362960282896e+00dB,-1.64277142004486e+02°)
4.93173803954866e+04	(-3.90605289188065e+00dB,-1.64956963161687e+02°)
4.94310686986765e+04	(-3.89892208099988e+00dB,-1.65637050370340e+02°)
4.95450190804720e+04	(-3.89223762127232e+00dB,-1.66317380279931e+02°)
4.96592321450265e+04	(-3.88599991536306e+00dB,-1.66997929491262e+02°)
4.97737084978865e+04	(-3.88020931736071e+00dB,-1.67678674562373e+02°)
4.98884487459941e+04	(-3.87486613264248e+00dB,-1.68359592014480e+02°)
5.00034534976907e+04	(-3.86997061776028e+00dB,-1.69040658337945e+02°)
5.01187233627201e+04	(-3.86552298034784e+00dB,-1.69721849998252e+02°)
5.02342589522315e+04	(-3.86152337904943e+00dB,-1.70403143442016e+02°)
5.03500608787833e+04	(-3.85797192346951e+00dB,-1.71084515102979e+02°)
5.04661297563456e+04	(-3.85486867414403e+00dB,-1.71765941408037e+02°)
5.05824662003042e+04	(-3.85221364253280e+00dB,-1.72447398783248e+02°)
5.06990708274632e+04	(-3.85000679103353e+00dB,-1.73128863659854e+02°)
5.08159442560488e+04	(-3.84824803301708e+00dB,-1.73810312480291e+02°)
5.09330871057122e+04	(-3.84693723288387e+00dB,-1.74491721704186e+02°)
5.10504999975333e+04	(-3.84607420614178e+00dB,-1.75173067814352e+02°)
5.11681835540234e+04	(-3.84565871950512e+00dB,-1.75854327322753e+02°)
5.12861383991291e+04	(-3.84569049101452e+00dB,-1.76535476776460e+02°)
5.14043651582352e+04	(-3.84616919017818e+00dB,-1.77216492763567e+02°)
5.15228644581683e+04	(-3.84709443813324e+00dB,-1.77897351919095e+02°)
5.16416369271997e+04	(-3.84846580782854e+00dB,-1.78578030930852e+02°)
5.17606831950493e+04	(-3.85028282422737e+00dB,-1.79258506545257e+02°)
5.18800038928887e+04	(-3.85254496453076e+00dB,-1.79938755573132e+02°)
5.19995996533441e+04	(-3.85525165842057e+00dB,1.79381245104560e+02°)
5.21194711105005e+04	(-3.85840228832274e+00dB,1.78701518531019e+02°)
5.22396188999045e+04	(-3.86199618969001e+00dB,1.78022087667960e+02°)
5.23600436585675e+04	(-3.86603265130363e+00dB,1.77342975390030e+02°)
5.24807460249697e+04	(-3.87051091559496e+00dB,1.76664204479271e+02°)
5.26017266390630e+04	(-3.87543017898473e+00dB,1.75985797619652e+02°)
5.27229861422747e+04	(-3.88078959224169e+00dB,1.75307777391664e+02°)
5.28445251775104e+04	(-3.88658826085885e+00dB,1.74630166266979e+02°)
5.29663443891581e+04	(-3.89282524544760e+00dB,1.73952986603188e+02°)
5.30884444230912e+04	(-3.89949956214934e+00dB,1.73276260638602e+02°)
5.32108259266717e+04	(-3.90661018306411e+00dB,1.72600010487141e+02°)
5.33334895487544e+04	(-3.91415603669562e+00dB,1.71924258133295e+02°)
5.34564359396894e+04	(-3.92213600841328e+00dB,1.71249025427171e+02°)
5.35796657513264e+04	(-3.93054894092901e+00dB,1.70574334079623e+02°)
5.37031796370175e+04	(-3.93939363479054e+00dB,1.69900205657473e+02°)
5.38269782516210e+04	(-3.94866884888911e+00dB,1.69226661578820e+02°)
5.39510622515050e+04	(-3.95837330098185e+00dB,1.68553723108440e+02°)
5.40754322945503e+04	(-3.96850566822838e+00dB,1.67881411353285e+02°)
5.42000890401545e+04	(-3.97906458774118e+00dB,1.67209747258073e+02°)
5.43250331492355e+04	(-3.99004865714879e+00dB,1.66538751600987e+02°)
5.44502652842342e+04	(-4.00145643517217e+00dB,1.65868444989463e+02°)
5.45757861091192e+04	(-4.01328644221319e+00dB,1.65198847856087e+02°)
5.47015962893892e+04	(-4.02553716095454e+00dB,1.64529980454600e+02°)
5.48276964920774e+04	(-4.03820703697157e+00dB,1.63861862855998e+02°)
5.49540873857545e+04	(-4.05129447935435e+00dB,1.63194514944756e+02°)
5.50807696405323e+04	(-4.06479786134031e+00dB,1.62527956415143e+02°)
5.52077439280677e+04	(-4.07871552095652e+00dB,1.61862206767657e+02°)
5.53350109215656e+04	(-4.09304576167149e+00dB,1.61197285305577e+02°)
5.54625712957830e+04	(-4.10778685305523e+00dB,1.60533211131612e+02°)
5.55904257270323e+04	(-4.12293703144833e+00dB,1.59870003144674e+02°)
5.57185748931849e+04	(-4.13849450063798e+00dB,1.59207680036768e+02°)
5.58470194736749e+04	(-4.15445743254194e+00dB,1.58546260289986e+02°)
5.59757601495029e+04	(-4.17082396789870e+00dB,1.57885762173622e+02°)
5.61047976032389e+04	(-4.18759221696416e+00dB,1.57226203741409e+02°)
5.62341325190267e+04	(-4.20476026021396e+00dB,1.56567602828858e+02°)
5.63637655825872e+04	(-4.22232614905101e+00dB,1.55909977050730e+02°)
5.64936974812220e+04	(-4.24028790651769e+00dB,1.55253343798610e+02°)
5.66239289038171e+04	(-4.25864352801229e+00dB,1.54597720238607e+02°)
5.67544605408464e+04	(-4.27739098200920e+00dB,1.53943123309170e+02°)
5.68852930843758e+04	(-4.29652821078216e+00dB,1.53289569719014e+02°)
5.70164272280664e+04	(-4.31605313113051e+00dB,1.52637075945170e+02°)
5.71478636671784e+04	(-4.33596363510738e+00dB,1.51985658231148e+02°)
5.72796030985745e+04	(-4.35625759074985e+00dB,1.51335332585211e+02°)
5.74116462207244e+04	(-4.37693284281040e+00dB,1.50686114778776e+02°)
5.75439937337073e+04	(-4.39798721348920e+00dB,1.50038020344913e+02°)
5.76766463392166e+04	(-4.41941850316642e+00dB,1.49391064576972e+02°)
5.78096047405633e+04	(-4.44122449113529e+00dB,1.48745262527316e+02°)
5.79428696426796e+04	(-4.46340293633358e+00dB,1.48100629006165e+02°)
5.80764417521227e+04	(-4.48595157807526e+00dB,1.47457178580556e+02°)
5.82103217770786e+04	(-4.50886813677972e+00dB,1.46814925573408e+02°)
5.83445104273659e+04	(-4.53215031469996e+00dB,1.46173884062701e+02°)
5.84790084144395e+04	(-4.55579579664831e+00dB,1.45534067880754e+02°)
5.86138164513943e+04	(-4.57980225071955e+00dB,1.44895490613624e+02°)
5.87489352529690e+04	(-4.60416732901091e+00dB,1.44258165600591e+02°)
5.88843655355502e+04	(-4.62888866833913e+00dB,1.43622105933768e+02°)
5.90201080171757e+04	(-4.65396389095327e+00dB,1.42987324457793e+02°)
5.91561634175387e+04	(-4.67939060524384e+00dB,1.42353833769637e+02°)
5.92925324579913e+04	(-4.70516640644701e+00dB,1.41721646218505e+02°)
5.94292158615485e+04	(-4.73128887734476e+00dB,1.41090773905833e+02°)
5.95662143528923e+04	(-4.75775558895930e+00dB,1.40461228685386e+02°)
5.97035286583749e+04	(-4.78456410124205e+00dB,1.39833022163448e+02°)
5.98411595060232e+04	(-4.81171196375744e+00dB,1.39206165699100e+02°)
5.99791076255421e+04	(-4.83919671636017e+00dB,1.38580670404598e+02°)
6.01173737483189e+04	(-4.86701588986613e+00dB,1.37956547145835e+02°)
6.02559586074269e+04	(-4.89516700671741e+00dB,1.37333806542886e+02°)
6.03948629376291e+04	(-4.92364758163939e+00dB,1.36712458970648e+02°)
6.05340874753824e+04	(-4.95245512229176e+00dB,1.36092514559554e+02°)
6.06736329588416e+04	(-4.98158712991137e+00dB,1.35473983196377e+02°)
6.08135001278628e+04	(-5.01104109994815e+00dB,1.34856874525103e+02°)
6.09536897240079e+04	(-5.04081452269285e+00dB,1.34241197947893e+02°)
6.10942024905482e+04	(-5.07090488389680e+00dB,1.33626962626112e+02°)
6.12350391724683e+04	(-5.10130966538366e+00dB,1.33014177481434e+02°)
6.13762005164704e+04	(-5.13202634565275e+00dB,1.32402851197023e+02°)
6.15176872709777e+04	(-5.16305240047347e+00dB,1.31792992218775e+02°)
6.16595001861391e+04	(-5.19438530347164e+00dB,1.31184608756634e+02°)
6.18016400138324e+04	(-5.22602252670639e+00dB,1.30577708785970e+02°)
6.19441075076690e+04	(-5.25796154123819e+00dB,1.29972300049022e+02°)
6.20869034229972e+04	(-5.29019981768803e+00dB,1.29368390056404e+02°)
6.22300285169067e+04	(-5.32273482678675e+00dB,1.28765986088662e+02°)
6.23734835482327e+04	(-5.35556403991550e+00dB,1.28165095197901e+02°)
6.25172692775593e+04	(-5.38868492963652e+00dB,1.27565724209453e+02°)
6.26613864672242e+04	(-5.42209497021418e+00dB,1.26967879723612e+02°)
6.28058358813225e+04	(-5.45579163812649e+00dB,1.26371568117409e+02°)
6.29506182857104e+04	(-5.48977241256716e+00dB,1.25776795546438e+02°)
6.30957344480099e+04	(-5.52403477593695e+00dB,1.25183567946738e+02°)
6.32411851376125e+04	(-5.55857621432639e+00dB,1.24591891036707e+02°)
6.33869711256833e+04	(-5.59339421798748e+00dB,1.24001770319066e+02°)
6.35330931851649e+04	(-5.62848628179612e+00dB,1.23413211082866e+02°)
6.36795520907821e+04	(-5.66384990570425e+00dB,1.22826218405530e+02°)
6.38263486190454e+04	(-5.69948259518204e+00dB,1.22240797154930e+02°)
6.39734835482553e+04	(-5.73538186165012e+00dB,1.21656951991507e+02°)
6.41209576585066e+04	(-5.77154522290168e+00dB,1.21074687370420e+02°)
6.42687717316924e+04	(-5.80797020351462e+00dB,1.20494007543723e+02°)
6.44169265515081e+04	(-5.84465433525363e+00dB,1.19914916562581e+02°)
6.45654229034559e+04	(-5.88159515746234e+00dB,1.19337418279500e+02°)
6.47142615748487e+04	(-5.91879021744522e+00dB,1.18761516350602e+02°)
6.48634433548142e+04	(-5.95623707083999e+00dB,1.18187214237905e+02°)
6.50129690342994e+04	(-5.99393328197964e+00dB,1.17614515211639e+02°)
6.51628394060745e+04	(-6.03187642424477e+00dB,1.17043422352577e+02°)
6.53130552647375e+04	(-6.07006408040627e+00dB,1.16473938554388e+02°)
6.54636174067177e+04	(-6.10849384295775e+00dB,1.15906066526005e+02°)
6.56145266302807e+04	(-6.14716331443868e+00dB,1.15339808794013e+02°)
6.57657837355322e+04	(-6.18607010774778e+00dB,1.14775167705043e+02°)
6.59173895244223e+04	(-6.22521184644657e+00dB,1.14212145428196e+02°)
6.60693448007497e+04	(-6.26458616505367e+00dB,1.13650743957457e+02°)
6.62216503701663e+04	(-6.30419070932953e+00dB,1.13090965114135e+02°)
6.63743070401809e+04	(-6.34402313655184e+00dB,1.12532810549304e+02°)
6.65273156201642e+04	(-6.38408111578156e+00dB,1.11976281746255e+02°)
6.66806769213522e+04	(-6.42436232812002e+00dB,1.11421380022953e+02°)
6.68343917568514e+04	(-6.46486446695655e+00dB,1.10868106534493e+02°)
6.69884609416426e+04	(-6.50558523820750e+00dB,1.10316462275570e+02°)
6.71428852925852e+04	(-6.54652236054600e+00dB,1.09766448082938e+02°)
6.72976656284217e+04	(-6.58767356562330e+00dB,1.09218064637883e+02°)
6.74528027697821e+04	(-6.62903659828111e+00dB,1.08671312468685e+02°)
6.76082975391880e+04	(-6.67060921675555e+00dB,1.08126191953080e+02°)
6.77641507610573e+04	(-6.71238919287256e+00dB,1.07582703320728e+02°)
6.79203632617082e+04	(-6.75437431223494e+00dB,1.07040846655663e+02°)
6.80769358693639e+04	(-6.79656237440137e+00dB,1.06500621898751e+02°)
6.82338694141567e+04	(-6.83895119305696e+00dB,1.05962028850133e+02°)
6.83911647281326e+04	(-6.88153859617606e+00dB,1.05425067171666e+02°)
6.85488226452558e+04	(-6.92432242617722e+00dB,1.04889736389352e+02°)
6.87068440014129e+04	(-6.96730054007026e+00dB,1.04356035895766e+02°)
6.88652296344172e+04	(-7.01047080959580e+00dB,1.03823964952460e+02°)
6.90239803840138e+04	(-7.05383112135725e+00dB,1.03293522692374e+02°)
6.91830970918832e+04	(-7.09737937694560e+00dB,1.02764708122221e+02°)
6.93425806016464e+04	(-7.14111349305671e+00dB,1.02237520124867e+02°)
6.95024317588692e+04	(-7.18503140160170e+00dB,1.01711957461695e+02°)
6.96626514110664e+04	(-7.22913104981019e+00dB,1.01188018774957e+02°)
6.98232404077066e+04	(-7.27341040032709e+00dB,1.00665702590113e+02°)
6.99841996002168e+04	(-7.31786743130201e+00dB,1.00145007318149e+02°)
7.01455298419865e+04	(-7.36250013647271e+00dB,9.96259312578871e+01°)
7.03072319883727e+04	(-7.40730652524182e+00dB,9.91084725982692e+01°)
7.04693068967040e+04	(-7.45228462274711e+00dB,9.85926294206347e+01°)
7.06317554262855e+04	(-7.49743246992601e+00dB,9.80783997009728e+01°)
7.07945784384031e+04	(-7.54274812357357e+00dB,9.75657813121596e+01°)
7.09577767963281e+04	(-7.58822965639479e+00dB,9.70547720261762e+01°)
7.11213513653221e+04	(-7.63387515705113e+00dB,9.65453695163071e+01°)
7.12853030126411e+04	(-7.67968273020127e+00dB,9.60375713593198e+01°)
7.14496326075405e+04	(-7.72565049653641e+00dB,9.55313750376244e+01°)
7.16143410212793e+04	(-7.77177659281005e+00dB,9.50267779414118e+01°)
7.17794291271253e+04	(-7.81805917186274e+00dB,9.45237773707723e+01°)
7.19448978003590e+04	(-7.86449640264133e+00dB,9.40223705377922e+01°)
7.21107479182790e+04	(-7.91108647021349e+00dB,9.35225545686294e+01°)
7.22769803602060e+04	(-7.95782757577730e+00dB,9.30243265055672e+01°)
7.24435960074880e+04	(-8.00471793666581e+00dB,9.25276833090452e+01°)
7.26105957435044e+04	(-8.05175578634726e+00dB,9.20326218596694e+01°)
7.27779804536713e+04	(-8.09893937442065e+00dB,9.15391389601984e+01°)
7.29457510254458e+04	(-8.14626696660689e+00dB,9.10472313375068e+01°)
7.31139083483306e+04	(-8.19373684473573e+00dB,9.05568956445267e+01°)
7.32824533138792e+04	(-8.24134730672842e+00dB,9.00681284621649e+01°)
7.34513868157003e+04	(-8.28909666657644e+00dB,8.95809263011975e+01°)
7.36207097494624e+04	(-8.33698325431621e+00dB,8.90952856041396e+01°)
7.37904230128988e+04	(-8.38500541600010e+00dB,8.86112027470933e+01°)
7.39605275058125e+04	(-8.43316151366359e+00dB,8.81286740415708e+01°)
7.41310241300804e+04	(-8.48144992528892e+00dB,8.76476957362937e+01°)
7.43019137896588e+04	(-8.52986904476536e+00dB,8.71682640189682e+01°)
7.44731973905875e+04	(-8.57841728184584e+00dB,8.66903750180369e+01°)
7.46448758409953e+04	(-8.62709306210066e+00dB,8.62140248044058e+01°)
7.48169500511040e+04	(-8.67589482686784e+00dB,8.57392093931488e+01°)
7.49894209332341e+04	(-8.72482103320027e+00dB,8.52659247451853e+01°)
7.51622894018091e+04	(-8.77387015381044e+00dB,8.47941667689362e+01°)
7.53355563733602e+04	(-8.82304067701165e+00dB,8.43239313219551e+01°)
7.55092227665318e+04	(-8.87233110665703e+00dB,8.38552142125344e+01°)
7.56832895020859e+04	(-8.92173996207555e+00dB,8.33880112012893e+01°)
7.58577575029068e+04	(-8.97126577800570e+00dB,8.29223180027156e+01°)
7.60326276940065e+04	(-9.02090710452659e+00dB,8.24581302867250e+01°)
7.62079010025295e+04	(-9.07066250698673e+00dB,8.19954436801564e+01°)
7.63835783577574e+04	(-9.12053056593050e+00dB,8.15342537682622e+01°)
7.65596606911139e+04	(-9.17050987702253e+00dB,8.10745560961734e+01°)
7.67361489361701e+04	(-9.22059905096987e+00dB,8.06163461703378e+01°)
7.69130440286492e+04	(-9.27079671344212e+00dB,8.01596194599366e+01°)
7.70903469064312e+04	(-9.32110150498993e+00dB,7.97043713982787e+01°)
7.72680585095584e+04	(-9.37151208096122e+00dB,7.92505973841683e+01°)
7.74461797802400e+04	(-9.42202711141596e+00dB,7.87982927832533e+01°)
7.76247116628573e+04	(-9.47264528103914e+00dB,7.83474529293469e+01°)
7.78036551039685e+04	(-9.52336528905217e+00dB,7.78980731257298e+01°)
7.79830110523139e+04	(-9.57418584912279e+00dB,7.74501486464271e+01°)
7.81627804588210e+04	(-9.62510568927338e+00dB,7.70036747374638e+01°)
7.83429642766091e+04	(-9.67612355178802e+00dB,7.65586466180978e+01°)
7.85235634609951e+04	(-9.72723819311828e+00dB,7.61150594820305e+01°)
7.87045789694978e+04	(-9.77844838378764e+00dB,7.56729084985961e+01°)
7.88860117618433e+04	(-9.82975290829480e+00dB,7.52321888139271e+01°)
7.90678627999703e+04	(-9.88115056501587e+00dB,7.47928955521000e+01°)
7.92501330480350e+04	(-9.93264016610555e+00dB,7.43550238162594e+01°)
7.94328234724159e+04	(-9.98422053739730e+00dB,7.39185686897197e+01°)
7.96159350417196e+04	(-1.00358905183027e+01dB,7.34835252370468e+01°)
7.97994687267853e+04	(-1.00876489617096e+01dB,7.30498885051177e+01°)
7.99834255006905e+04	(-1.01394947338802e+01dB,7.26176535241608e+01°)
8.01678063387555e+04	(-1.01914267143474e+01dB,7.21868153087754e+01°)
8.03526122185493e+04	(-1.02434437958112e+01dB,7.17573688589293e+01°)
8.05378441198942e+04	(-1.02955448840346e+01dB,7.13293091609396e+01°)
8.07235030248713e+04	(-1.03477288977380e+01dB,7.09026311884301e+01°)
8.09095899178257e+04	(-1.03999947684940e+01dB,7.04773299032717e+01°)
8.10961057853715e+04	(-1.04523414406215e+01dB,7.00534002565026e+01°)
8.12830516163974e+04	(-1.05047678710789e+01dB,6.96308371892280e+01°)
8.14704284020714e+04	(-1.05572730293576e+01dB,6.92096356335043e+01°)
8.16582371358466e+04	(-1.06098558973747e+01dB,6.87897905132007e+01°)
8.18464788134663e+04	(-1.06625154693656e+01dB,6.83712967448444e+01°)
8.20351544329691e+04	(-1.07152507517762e+01dB,6.79541492384482e+01°)
8.22242649946944e+04	(-1.07680607631553e+01dB,6.75383428983181e+01°)
8.24138115012875e+04	(-1.08209445340463e+01dB,6.71238726238441e+01°)
8.26037949577051e+04	(-1.08739011068791e+01dB,6.67107333102748e+01°)
8.27942163712206e+04	(-1.09269295358617e+01dB,6.62989198494722e+01°)
8.29850767514294e+04	(-1.09800288868724e+01dB,6.58884271306513e+01°)
8.31763771102542e+04	(-1.10331982373507e+01dB,6.54792500411017e+01°)
8.33681184619505e+04	(-1.10864366761898e+01dB,6.50713834668938e+01°)
8.35603018231118e+04	(-1.11397433036280e+01dB,6.46648222935682e+01°)
8.37529282126753e+04	(-1.11931172311403e+01dB,6.42595614068071e+01°)
8.39459986519267e+04	(-1.12465575813309e+01dB,6.38555956930932e+01°)
8.41395141645064e+04	(-1.13000634878251e+01dB,6.34529200403502e+01°)
8.43334757764144e+04	(-1.13536340951616e+01dB,6.30515293385696e+01°)
8.45278845160159e+04	(-1.14072685586851e+01dB,6.26514184804205e+01°)
8.47227414140465e+04	(-1.14609660444389e+01dB,6.22525823618460e+01°)
8.49180475036182e+04	(-1.15147257290583e+01dB,6.18550158826444e+01°)
8.51138038202244e+04	(-1.15685467996634e+01dB,6.14587139470356e+01°)
8.53100114017457e+04	(-1.16224284537533e+01dB,6.10636714642134e+01°)
8.55066712884550e+04	(-1.16763698990998e+01dB,6.06698833488837e+01°)
8.57037845230236e+04	(-1.17303703536415e+01dB,6.02773445217886e+01°)
8.59013521505262e+04	(-1.17844290453791e+01dB,5.98860499102175e+01°)
8.60993752184466e+04	(-1.18385452122701e+01dB,5.94959944485043e+01°)
8.62978547766836e+04	(-1.18927181021244e+01dB,5.91071730785116e+01°)
8.64967918775558e+04	(-1.19469469725006e+01dB,5.87195807501018e+01°)
8.66961875758081e+04	(-1.20012310906020e+01dB,5.83332124215957e+01°)
8.68960429286166e+04	(-1.20555697331740e+01dB,5.79480630602181e+01°)
8.70963589955944e+04	(-1.21099621864012e+01dB,5.75641276425318e+01°)
8.72971368387975e+04	(-1.21644077458056e+01dB,5.71814011548591e+01°)
8.74983775227299e+04	(-1.22189057161449e+01dB,5.67998785936908e+01°)
8.77000821143498e+04	(-1.22734554113116e+01dB,5.64195549660847e+01°)
8.79022516830747e+04	(-1.23280561542327e+01dB,5.60404252900522e+01°)
8.81048873007876e+04	(-1.23827072767697e+01dB,5.56624845949330e+01°)
8.83079900418424e+04	(-1.24374081196196e+01dB,5.52857279217588e+01°)
8.85115609830697e+04	(-1.24921580322160e+01dB,5.49101503236082e+01°)
8.87156012037822e+04	(-1.25469563726309e+01dB,5.45357468659467e+01°)
8.89201117857809e+04	(-1.26018025074779e+01dB,5.41625126269610e+01°)
8.91250938133606e+04	(-1.26566958118147e+01dB,5.37904426978796e+01°)
8.93305483733155e+04	(-1.27116356690477e+01dB,5.34195321832848e+01°)
8.95364765549453e+04	(-1.27666214708356e+01dB,5.30497762014142e+01°)
8.97428794500607e+04	(-1.28216526169956e+01dB,5.26811698844532e+01°)
8.99497581529894e+04	(-1.28767285154081e+01dB,5.23137083788166e+01°)
9.01571137605815e+04	(-1.29318485819242e+01dB,5.19473868454232e+01°)
9.03649473722159e+04	(-1.29870122402724e+01dB,5.15822004599581e+01°)
9.05732600898058e+04	(-1.30422189219664e+01dB,5.12181444131288e+01°)
9.07820530178043e+04	(-1.30974680662141e+01dB,5.08552139109111e+01°)
9.09913272632108e+04	(-1.31527591198263e+01dB,5.04934041747863e+01°)
9.12010839355766e+04	(-1.32080915371273e+01dB,5.01327104419703e+01°)
9.14113241470106e+04	(-1.32634647798649e+01dB,4.97731279656348e+01°)
9.16220490121855e+04	(-1.33188783171226e+01dB,4.94146520151192e+01°)
9.18332596483436e+04	(-1.33743316252309e+01dB,4.90572778761358e+01°)
9.20449571753026e+04	(-1.34298241876810e+01dB,4.87010008509659e+01°)
9.22571427154618e+04	(-1.34853554950375e+01dB,4.83458162586499e+01°)
9.24698173938077e+04	(-1.35409250448535e+01dB,4.79917194351679e+01°)
9.26829823379203e+04	(-1.35965323415851e+01dB,4.76387057336148e+01°)
9.28966386779790e+04	(-1.36521768965076e+01dB,4.72867705243671e+01°)
9.31107875467683e+04	(-1.37078582276315e+01dB,4.69359091952431e+01°)
9.33254300796843e+04	(-1.37635758596204e+01dB,4.65861171516556e+01°)
9.35405674147404e+04	(-1.38193293237084e+01dB,4.62373898167593e+01°)
9.37562006925732e+04	(-1.38751181576192e+01dB,4.58897226315898e+01°)
9.39723310564489e+04	(-1.39309419054854e+01dB,4.55431110551978e+01°)
9.41889596522692e+04	(-1.39868001177689e+01dB,4.51975505647754e+01°)
9.44060876285774e+04	(-1.40426923511818e+01dB,4.48530366557776e+01°)
9.46237161365643e+04	(-1.40986181686079e+01dB,4.45095648420368e+01°)
9.48418463300747e+04	(-1.41545771390256e+01dB,4.41671306558726e+01°)
9.50604793656131e+04	(-1.42105688374305e+01dB,4.38257296481937e+01°)
9.52796164023501e+04	(-1.42665928447599e+01dB,4.34853573885969e+01°)
9.54992586021284e+04	(-1.43226487478172e+01dB,4.31460094654579e+01°)
9.57194071294692e+04	(-1.43787361391973e+01dB,4.28076814860193e+01°)
9.59400631515781e+04	(-1.44348546172129e+01dB,4.24703690764704e+01°)
9.61612278383512e+04	(-1.44910037858212e+01dB,4.21340678820251e+01°)
9.63829023623817e+04	(-1.45471832545516e+01dB,4.17987735669921e+01°)
9.66050878989660e+04	(-1.46033926384343e+01dB,4.14644818148412e+01°)
9.68277856261095e+04	(-1.46596315579289e+01dB,4.11311883282657e+01°)
9.70509967245335e+04	(-1.47158996388546e+01dB,4.07988888292384e+01°)
9.72747223776810e+04	(-1.47721965123205e+01dB,4.04675790590642e+01°)
9.74989637717232e+04	(-1.48285218146573e+01dB,4.01372547784280e+01°)
9.77237220955655e+04	(-1.48848751873485e+01dB,3.98079117674380e+01°)
9.79489985408543e+04	(-1.49412562769639e+01dB,3.94795458256649e+01°)
9.81747943019828e+04	(-1.49976647350925e+01dB,3.91521527721777e+01°)
9.84011105760977e+04	(-1.50541002182768e+01dB,3.88257284455735e+01°)
9.86279485631053e+04	(-1.51105623879475e+01dB,3.85002687040054e+01°)
9.88553094656781e+04	(-1.51670509103595e+01dB,3.81757694252058e+01°)
9.90831944892609e+04	(-1.52235654565273e+01dB,3.78522265065054e+01°)
9.93116048420775e+04	(-1.52801057021627e+01dB,3.75296358648500e+01°)
9.95405417351368e+04	(-1.53366713276118e+01dB,3.72079934368115e+01°)
9.97700063822394e+04	(-1.53932620177941e+01dB,3.68872951785980e+01°)
9.99999999999840e+04	(-1.54498774621405e+01dB,3.65675370660584e+01°)
1.00230523807774e+05	(-1.55065173545336e+01dB,3.62487150946850e+01°)
1.00461579027823e+05	(-1.55631813932481e+01dB,3.59308252796122e+01°)
1.00693166885164e+05	(-1.56198692808915e+01dB,3.56138636556127e+01°)
1.00925288607652e+05	(-1.56765807243457e+01dB,3.52978262770901e+01°)
1.01157945425974e+05	(-1.57333154347098e+01dB,3.49827092180687e+01°)
1.01391138573652e+05	(-1.57900731272429e+01dB,3.46685085721807e+01°)
1.01624869287053e+05	(-1.58468535213074e+01dB,3.43552204526502e+01°)
1.01859138805395e+05	(-1.59036563403139e+01dB,3.40428409922748e+01°)
1.02093948370752e+05	(-1.59604813116657e+01dB,3.37313663434043e+01°)
1.02329299228059e+05	(-1.60173281667046e+01dB,3.34207926779173e+01°)
1.02565192625124e+05	(-1.60741966406569e+01dB,3.31111161871943e+01°)
1.02801629812631e+05	(-1.61310864725808e+01dB,3.28023330820901e+01°)
1.03038612044145e+05	(-1.61879974053132e+01dB,3.24944395929019e+01°)
1.03276140576123e+05	(-1.62449291854182e+01dB,3.21874319693360e+01°)
1.03514216667918e+05	(-1.63018815631355e+01dB,3.18813064804729e+01°)
1.03752841581785e+05	(-1.63588542923303e+01dB,3.15760594147292e+01°)
1.03992016582889e+05	(-1.64158471304425e+01dB,3.12716870798181e+01°)
1.04231742939314e+05	(-1.64728598384379e+01dB,3.09681858027070e+01°)
1.04472021922063e+05	(-1.65298921807588e+01dB,3.06655519295747e+01°)
1.04712854805073e+05	(-1.65869439252760e+01dB,3.03637818257649e+01°)
1.04954242865215e+05	(-1.66440148432409e+01dB,3.00628718757391e+01°)
1.05196187382305e+05	(-1.67011047092387e+01dB,2.97628184830276e+01°)
1.05438689639109e+05	(-1.67582133011416e+01dB,2.94636180701774e+01°)
1.05681750921349e+05	(-1.68153404000627e+01dB,2.91652670787007e+01°)
1.05925372517712e+05	(-1.68724857903110e+01dB,2.88677619690199e+01°)
1.06169555719855e+05	(-1.69296492593462e+01dB,2.85710992204121e+01°)
1.06414301822414e+05	(-1.69868305977344e+01dB,2.82752753309509e+01°)
1.06659612123008e+05	(-1.70440295991047e+01dB,2.79802868174487e+01°)
1.06905487922248e+05	(-1.71012460601056e+01dB,2.76861302153957e+01°)
1.07151930523743e+05	(-1.71584797803624e+01dB,2.73928020788979e+01°)
1.07398941234107e+05	(-1.72157305624353e+01dB,2.71002989806150e+01°)
1.07646521362966e+05	(-1.72729982117777e+01dB,2.68086175116956e+01°)
1.07894672222965e+05	(-1.73302825366947e+01dB,2.65177542817116e+01°)
1.08143395129776e+05	(-1.73875833483034e+01dB,2.62277059185922e+01°)
1.08392691402103e+05	(-1.74449004604921e+01dB,2.59384690685552e+01°)
1.08642562361689e+05	(-1.75022336898809e+01dB,2.56500403960388e+01°)
1.08893009333326e+05	(-1.75595828557828e+01dB,2.53624165836313e+01°)
