Freq.	V(out)
6.74528027697821e+04	(-8.22132637129119e+00dB,1.06046575025366e+02°)
6.76082975391880e+04	(-8.26263061419395e+00dB,1.05497649028793e+02°)
6.77641507610573e+04	(-8.30415490730575e+00dB,1.04950293808086e+02°)
6.79203632617082e+04	(-8.34589708487290e+00dB,1.04404510897911e+02°)
6.80769358693639e+04	(-8.38785499146848e+00dB,1.03860301683252e+02°)
6.82338694141567e+04	(-8.43002648221710e+00dB,1.03317667401505e+02°)
6.83911647281326e+04	(-8.47240942301199e+00dB,1.02776609144583e+02°)
6.85488226452558e+04	(-8.51500169072491e+00dB,1.02237127861016e+02°)
6.87068440014129e+04	(-8.55780117340840e+00dB,1.01699224358058e+02°)
6.88652296344172e+04	(-8.60080577049055e+00dB,1.01162899303796e+02°)
6.90239803840138e+04	(-8.64401339296296e+00dB,1.00628153229259e+02°)
6.91830970918832e+04	(-8.68742196356105e+00dB,1.00094986530524e+02°)
6.93425806016464e+04	(-8.73102941693748e+00dB,9.95633994708257e+01°)
6.95024317588692e+04	(-8.77483369982865e+00dB,9.90333921826596e+01°)
6.96626514110664e+04	(-8.81883277121400e+00dB,9.85049646698837e+01°)
6.98232404077066e+04	(-8.86302460246887e+00dB,9.79781168098160e+01°)
6.99841996002168e+04	(-8.90740717751023e+00dB,9.74528483553277e+01°)
7.01455298419865e+04	(-8.95197849293614e+00dB,9.69291589369303e+01°)
7.03072319883727e+04	(-8.99673655815841e+00dB,9.64070480648558e+01°)
7.04693068967040e+04	(-9.04167939552886e+00dB,9.58865151311306e+01°)
7.06317554262855e+04	(-9.08680504045951e+00dB,9.53675594116412e+01°)
7.07945784384031e+04	(-9.13211154153613e+00dB,9.48501800681909e+01°)
7.09577767963281e+04	(-9.17759696062588e+00dB,9.43343761505482e+01°)
7.11213513653221e+04	(-9.22325937297897e+00dB,9.38201465984837e+01°)
7.12853030126411e+04	(-9.26909686732426e+00dB,9.33074902437976e+01°)
7.14496326075405e+04	(-9.31510754595911e+00dB,9.27964058123366e+01°)
7.16143410212793e+04	(-9.36128952483340e+00dB,9.22868919259963e+01°)
7.17794291271253e+04	(-9.40764093362813e+00dB,9.17789471047152e+01°)
7.19448978003590e+04	(-9.45415991582838e+00dB,9.12725697684523e+01°)
7.21107479182790e+04	(-9.50084462879078e+00dB,9.07677582391527e+01°)
7.22769803602060e+04	(-9.54769324380597e+00dB,9.02645107427007e+01°)
7.24435960074880e+04	(-9.59470394615552e+00dB,8.97628254108559e+01°)
7.26105957435044e+04	(-9.64187493516398e+00dB,8.92627002831761e+01°)
7.27779804536713e+04	(-9.68920442424595e+00dB,8.87641333089251e+01°)
7.29457510254458e+04	(-9.73669064094821e+00dB,8.82671223489643e+01°)
7.31139083483306e+04	(-9.78433182698696e+00dB,8.77716651776280e+01°)
7.32824533138792e+04	(-9.83212623828068e+00dB,8.72777594845833e+01°)
7.34513868157003e+04	(-9.88007214497825e+00dB,8.67854028766728e+01°)
7.36207097494624e+04	(-9.92816783148251e+00dB,8.62945928797400e+01°)
7.37904230128988e+04	(-9.97641159646975e+00dB,8.58053269404370e+01°)
7.39605275058125e+04	(-1.00248017529047e+01dB,8.53176024280163e+01°)
7.41310241300804e+04	(-1.00733366280513e+01dB,8.48314166361027e+01°)
7.43019137896588e+04	(-1.01220145634802e+01dB,8.43467667844481e+01°)
7.44731973905875e+04	(-1.01708339150706e+01dB,8.38636500206673e+01°)
7.46448758409953e+04	(-1.02197930530105e+01dB,8.33820634219560e+01°)
7.48169500511040e+04	(-1.02688903617913e+01dB,8.29020039967898e+01°)
7.49894209332341e+04	(-1.03181242401998e+01dB,8.24234686866031e+01°)
7.51622894018091e+04	(-1.03674931013059e+01dB,8.19464543674501e+01°)
7.53355563733602e+04	(-1.04169953724481e+01dB,8.14709578516467e+01°)
7.55092227665318e+04	(-1.04666294952140e+01dB,8.09969758893912e+01°)
7.56832895020859e+04	(-1.05163939254187e+01dB,8.05245051703678e+01°)
7.58577575029068e+04	(-1.05662871330796e+01dB,8.00535423253282e+01°)
7.60326276940065e+04	(-1.06163076023884e+01dB,7.95840839276548e+01°)
7.62079010025295e+04	(-1.06664538316797e+01dB,7.91161264949041e+01°)
7.63835783577574e+04	(-1.07167243333967e+01dB,7.86496664903290e+01°)
7.65596606911139e+04	(-1.07671176340548e+01dB,7.81847003243824e+01°)
7.67361489361701e+04	(-1.08176322742015e+01dB,7.77212243562004e+01°)
7.69130440286492e+04	(-1.08682668083742e+01dB,7.72592348950648e+01°)
7.70903469064312e+04	(-1.09190198050558e+01dB,7.67987282018465e+01°)
7.72680585095584e+04	(-1.09698898466268e+01dB,7.63397004904279e+01°)
7.74461797802400e+04	(-1.10208755293157e+01dB,7.58821479291064e+01°)
7.76247116628573e+04	(-1.10719754631476e+01dB,7.54260666419761e+01°)
7.78036551039685e+04	(-1.11231882718891e+01dB,7.49714527102920e+01°)
7.79830110523139e+04	(-1.11745125929927e+01dB,7.45183021738108e+01°)
7.81627804588210e+04	(-1.12259470775378e+01dB,7.40666110321151e+01°)
7.83429642766091e+04	(-1.12774903901704e+01dB,7.36163752459153e+01°)
7.85235634609951e+04	(-1.13291412090411e+01dB,7.31675907383329e+01°)
7.87045789694978e+04	(-1.13808982257402e+01dB,7.27202533961637e+01°)
7.88860117618433e+04	(-1.14327601452324e+01dB,7.22743590711205e+01°)
7.90678627999703e+04	(-1.14847256857887e+01dB,7.18299035810575e+01°)
7.92501330480350e+04	(-1.15367935789170e+01dB,7.13868827111742e+01°)
7.94328234724159e+04	(-1.15889625692916e+01dB,7.09452922152002e+01°)
7.96159350417196e+04	(-1.16412314146806e+01dB,7.05051278165602e+01°)
7.97994687267853e+04	(-1.16935988858717e+01dB,7.00663852095206e+01°)
7.99834255006905e+04	(-1.17460637665978e+01dB,6.96290600603159e+01°)
8.01678063387555e+04	(-1.17986248534595e+01dB,6.91931480082572e+01°)
8.03526122185493e+04	(-1.18512809558484e+01dB,6.87586446668203e+01°)
8.05378441198942e+04	(-1.19040308958670e+01dB,6.83255456247173e+01°)
8.07235030248713e+04	(-1.19568735082498e+01dB,6.78938464469472e+01°)
8.09095899178257e+04	(-1.20098076402810e+01dB,6.74635426758288e+01°)
8.10961057853715e+04	(-1.20628321517132e+01dB,6.70346298320172e+01°)
8.12830516163974e+04	(-1.21159459146841e+01dB,6.66071034154979e+01°)
8.14704284020714e+04	(-1.21691478136319e+01dB,6.61809589065681e+01°)
8.16582371358466e+04	(-1.22224367452111e+01dB,6.57561917667946e+01°)
8.18464788134663e+04	(-1.22758116182066e+01dB,6.53327974399588e+01°)
8.20351544329691e+04	(-1.23292713534470e+01dB,6.49107713529816e+01°)
8.22242649946944e+04	(-1.23828148837177e+01dB,6.44901089168311e+01°)
8.24138115012875e+04	(-1.24364411536732e+01dB,6.40708055274129e+01°)
8.26037949577051e+04	(-1.24901491197483e+01dB,6.36528565664450e+01°)
8.27942163712206e+04	(-1.25439377500695e+01dB,6.32362574023135e+01°)
8.29850767514294e+04	(-1.25978060243651e+01dB,6.28210033909133e+01°)
8.31763771102542e+04	(-1.26517529338759e+01dB,6.24070898764716e+01°)
8.33681184619505e+04	(-1.27057774812639e+01dB,6.19945121923551e+01°)
8.35603018231118e+04	(-1.27598786805222e+01dB,6.15832656618607e+01°)
8.37529282126753e+04	(-1.28140555568835e+01dB,6.11733455989909e+01°)
8.39459986519267e+04	(-1.28683071467287e+01dB,6.07647473092136e+01°)
8.41395141645064e+04	(-1.29226324974951e+01dB,6.03574660902044e+01°)
8.43334757764144e+04	(-1.29770306675847e+01dB,5.99514972325760e+01°)
8.45278845160159e+04	(-1.30315007262714e+01dB,5.95468360205907e+01°)
8.47227414140465e+04	(-1.30860417536090e+01dB,5.91434777328582e+01°)
8.49180475036182e+04	(-1.31406528403388e+01dB,5.87414176430194e+01°)
8.51138038202244e+04	(-1.31953330877967e+01dB,5.83406510204135e+01°)
8.53100114017457e+04	(-1.32500816078206e+01dB,5.79411731307333e+01°)
8.55066712884550e+04	(-1.33048975226577e+01dB,5.75429792366637e+01°)
8.57037845230236e+04	(-1.33597799648717e+01dB,5.71460645985081e+01°)
8.59013521505262e+04	(-1.34147280772501e+01dB,5.67504244747990e+01°)
8.60993752184466e+04	(-1.34697410127112e+01dB,5.63560541228969e+01°)
8.62978547766836e+04	(-1.35248179342120e+01dB,5.59629487995737e+01°)
8.64967918775558e+04	(-1.35799580146552e+01dB,5.55711037615845e+01°)
8.66961875758081e+04	(-1.36351604367971e+01dB,5.51805142662253e+01°)
8.68960429286166e+04	(-1.36904243931550e+01dB,5.47911755718770e+01°)
8.70963589955944e+04	(-1.37457490859152e+01dB,5.44030829385384e+01°)
8.72971368387975e+04	(-1.38011337268415e+01dB,5.40162316283456e+01°)
8.74983775227299e+04	(-1.38565775371826e+01dB,5.36306169060789e+01°)
8.77000821143498e+04	(-1.39120797475817e+01dB,5.32462340396579e+01°)
8.79022516830747e+04	(-1.39676395979842e+01dB,5.28630783006240e+01°)
8.81048873007876e+04	(-1.40232563375477e+01dB,5.24811449646117e+01°)
8.83079900418424e+04	(-1.40789292245508e+01dB,5.21004293118079e+01°)
8.85115609830697e+04	(-1.41346575263027e+01dB,5.17209266273998e+01°)
8.87156012037822e+04	(-1.41904405190536e+01dB,5.13426322020115e+01°)
8.89201117857809e+04	(-1.42462774879048e+01dB,5.09655413321294e+01°)
8.91250938133606e+04	(-1.43021677267191e+01dB,5.05896493205164e+01°)
8.93305483733155e+04	(-1.43581105380325e+01dB,5.02149514766169e+01°)
8.95364765549453e+04	(-1.44141052329653e+01dB,4.98414431169482e+01°)
8.97428794500607e+04	(-1.44701511311337e+01dB,4.94691195654845e+01°)
8.99497581529894e+04	(-1.45262475605626e+01dB,4.90979761540288e+01°)
9.01571137605815e+04	(-1.45823938575981e+01dB,4.87280082225766e+01°)
9.03649473722159e+04	(-1.46385893668206e+01dB,4.83592111196666e+01°)
9.05732600898058e+04	(-1.46948334409585e+01dB,4.79915802027248e+01°)
9.07820530178043e+04	(-1.47511254408022e+01dB,4.76251108383977e+01°)
9.09913272632108e+04	(-1.48074647351190e+01dB,4.72597984028756e+01°)
9.12010839355766e+04	(-1.48638507005677e+01dB,4.68956382822084e+01°)
9.14113241470106e+04	(-1.49202827216143e+01dB,4.65326258726098e+01°)
9.16220490121855e+04	(-1.49767601904485e+01dB,4.61707565807553e+01°)
9.18332596483436e+04	(-1.50332825068997e+01dB,4.58100258240693e+01°)
9.20449571753026e+04	(-1.50898490783545e+01dB,4.54504290310050e+01°)
9.22571427154618e+04	(-1.51464593196742e+01dB,4.50919616413152e+01°)
9.24698173938077e+04	(-1.52031126531129e+01dB,4.47346191063152e+01°)
9.26829823379203e+04	(-1.52598085082366e+01dB,4.43783968891366e+01°)
9.28966386779790e+04	(-1.53165463218423e+01dB,4.40232904649750e+01°)
9.31107875467683e+04	(-1.53733255378777e+01dB,4.36692953213283e+01°)
9.33254300796843e+04	(-1.54301456073619e+01dB,4.33164069582272e+01°)
9.35405674147404e+04	(-1.54870059883064e+01dB,4.29646208884601e+01°)
9.37562006925732e+04	(-1.55439061456363e+01dB,4.26139326377879e+01°)
9.39723310564489e+04	(-1.56008455511133e+01dB,4.22643377451542e+01°)
9.41889596522692e+04	(-1.56578236832576e+01dB,4.19158317628859e+01°)
9.44060876285774e+04	(-1.57148400272717e+01dB,4.15684102568896e+01°)
9.46237161365643e+04	(-1.57718940749642e+01dB,4.12220688068380e+01°)
9.48418463300747e+04	(-1.58289853246747e+01dB,4.08768030063525e+01°)
9.50604793656131e+04	(-1.58861132811984e+01dB,4.05326084631774e+01°)
9.52796164023501e+04	(-1.59432774557123e+01dB,4.01894807993487e+01°)
9.54992586021284e+04	(-1.60004773657015e+01dB,3.98474156513558e+01°)
9.57194071294692e+04	(-1.60577125348860e+01dB,3.95064086702974e+01°)
9.59400631515781e+04	(-1.61149824931485e+01dB,3.91664555220321e+01°)
9.61612278383512e+04	(-1.61722867764624e+01dB,3.88275518873209e+01°)
9.63829023623817e+04	(-1.62296249268209e+01dB,3.84896934619671e+01°)
9.66050878989660e+04	(-1.62869964921664e+01dB,3.81528759569472e+01°)
9.68277856261095e+04	(-1.63444010263201e+01dB,3.78170950985388e+01°)
9.70509967245335e+04	(-1.64018380889135e+01dB,3.74823466284417e+01°)
9.72747223776810e+04	(-1.64593072453189e+01dB,3.71486263038938e+01°)
9.74989637717232e+04	(-1.65168080665819e+01dB,3.68159298977829e+01°)
9.77237220955655e+04	(-1.65743401293535e+01dB,3.64842531987512e+01°)
9.79489985408543e+04	(-1.66319030158237e+01dB,3.61535920112973e+01°)
9.81747943019828e+04	(-1.66894963136548e+01dB,3.58239421558713e+01°)
9.84011105760977e+04	(-1.67471196159162e+01dB,3.54952994689664e+01°)
9.86279485631053e+04	(-1.68047725210191e+01dB,3.51676598032054e+01°)
9.88553094656781e+04	(-1.68624546326525e+01dB,3.48410190274226e+01°)
9.90831944892609e+04	(-1.69201655597191e+01dB,3.45153730267408e+01°)
9.93116048420775e+04	(-1.69779049162721e+01dB,3.41907177026448e+01°)
9.95405417351368e+04	(-1.70356723214530e+01dB,3.38670489730500e+01°)
9.97700063822394e+04	(-1.70934673994296e+01dB,3.35443627723678e+01°)
9.99999999999840e+04	(-1.71512897793345e+01dB,3.32226550515647e+01°)
1.00230523807774e+05	(-1.72091390952045e+01dB,3.29019217782202e+01°)
1.00461579027823e+05	(-1.72670149859205e+01dB,3.25821589365782e+01°)
1.00693166885164e+05	(-1.73249170951481e+01dB,3.22633625275976e+01°)
1.00925288607652e+05	(-1.73828450712786e+01dB,3.19455285689957e+01°)
1.01157945425974e+05	(-1.74407985673705e+01dB,3.16286530952910e+01°)
1.01391138573652e+05	(-1.74987772410924e+01dB,3.13127321578403e+01°)
1.01624869287053e+05	(-1.75567807546651e+01dB,3.09977618248736e+01°)
1.01859138805395e+05	(-1.76148087748059e+01dB,3.06837381815256e+01°)
1.02093948370752e+05	(-1.76728609726721e+01dB,3.03706573298631e+01°)
1.02329299228059e+05	(-1.77309370238056e+01dB,3.00585153889098e+01°)
1.02565192625124e+05	(-1.77890366080788e+01dB,2.97473084946675e+01°)
1.02801629812631e+05	(-1.78471594096396e+01dB,2.94370328001358e+01°)
1.03038612044145e+05	(-1.79053051168585e+01dB,2.91276844753257e+01°)
1.03276140576123e+05	(-1.79634734222749e+01dB,2.88192597072735e+01°)
1.03514216667918e+05	(-1.80216640225454e+01dB,2.85117547000506e+01°)
1.03752841581785e+05	(-1.80798766183910e+01dB,2.82051656747697e+01°)
1.03992016582889e+05	(-1.81381109145467e+01dB,2.78994888695895e+01°)
1.04231742939314e+05	(-1.81963666197100e+01dB,2.75947205397166e+01°)
1.04472021922063e+05	(-1.82546434464909e+01dB,2.72908569574042e+01°)
1.04712854805073e+05	(-1.83129411113625e+01dB,2.69878944119493e+01°)
1.04954242865215e+05	(-1.83712593346116e+01dB,2.66858292096862e+01°)
1.05196187382305e+05	(-1.84295978402899e+01dB,2.63846576739790e+01°)
1.05438689639109e+05	(-1.84879563561665e+01dB,2.60843761452107e+01°)
1.05681750921349e+05	(-1.85463346136802e+01dB,2.57849809807708e+01°)
1.05925372517712e+05	(-1.86047323478923e+01dB,2.54864685550405e+01°)
1.06169555719855e+05	(-1.86631492974402e+01dB,2.51888352593755e+01°)
1.06414301822414e+05	(-1.87215852044919e+01dB,2.48920775020872e+01°)
1.06659612123008e+05	(-1.87800398147001e+01dB,2.45961917084214e+01°)
1.06905487922248e+05	(-1.88385128771578e+01dB,2.43011743205361e+01°)
1.07151930523743e+05	(-1.88970041443532e+01dB,2.40070217974755e+01°)
1.07398941234107e+05	(-1.89555133721267e+01dB,2.37137306151447e+01°)
1.07646521362966e+05	(-1.90140403196272e+01dB,2.34212972662797e+01°)
1.07894672222965e+05	(-1.90725847492689e+01dB,2.31297182604188e+01°)
1.08143395129776e+05	(-1.91311464266894e+01dB,2.28389901238696e+01°)
1.08392691402103e+05	(-1.91897251207079e+01dB,2.25491093996760e+01°)
1.08642562361689e+05	(-1.92483206032832e+01dB,2.22600726475832e+01°)
1.08893009333326e+05	(-1.93069326494737e+01dB,2.19718764440007e+01°)
1.09144033644858e+05	(-1.93655610373961e+01dB,2.16845173819646e+01°)
1.09395636627192e+05	(-1.94242055481862e+01dB,2.13979920710981e+01°)
1.09647819614301e+05	(-1.94828659659589e+01dB,2.11122971375701e+01°)
1.09900583943234e+05	(-1.95415420777696e+01dB,2.08274292240537e+01°)
1.10153930954124e+05	(-1.96002336735754e+01dB,2.05433849896820e+01°)
1.10407861990189e+05	(-1.96589405461971e+01dB,2.02601611100031e+01°)
1.10662378397749e+05	(-1.97176624912816e+01dB,1.99777542769352e+01°)
1.10917481526222e+05	(-1.97763993072648e+01dB,1.96961611987177e+01°)
1.11173172728141e+05	(-1.98351507953347e+01dB,1.94153785998640e+01°)
1.11429453359155e+05	(-1.98939167593955e+01dB,1.91354032211118e+01°)
1.11686324778038e+05	(-1.99526970060310e+01dB,1.88562318193718e+01°)
1.11943788346697e+05	(-2.00114913444702e+01dB,1.85778611676773e+01°)
1.12201845430178e+05	(-2.00702995865515e+01dB,1.83002880551302e+01°)
1.12460497396674e+05	(-2.01291215466884e+01dB,1.80235092868488e+01°)
1.12719745617533e+05	(-2.01879570418355e+01dB,1.77475216839122e+01°)
1.12979591467261e+05	(-2.02468058914548e+01dB,1.74723220833056e+01°)
1.13240036323537e+05	(-2.03056679174820e+01dB,1.71979073378636e+01°)
1.13501081567213e+05	(-2.03645429442943e+01dB,1.69242743162138e+01°)
1.13762728582324e+05	(-2.04234307986771e+01dB,1.66514199027178e+01°)
1.14024978756098e+05	(-2.04823313097926e+01dB,1.63793409974137e+01°)
1.14287833478958e+05	(-2.05412443091477e+01dB,1.61080345159561e+01°)
1.14551294144535e+05	(-2.06001696305627e+01dB,1.58374973895561e+01°)
1.14815362149669e+05	(-2.06591071101407e+01dB,1.55677265649208e+01°)
1.15080038894425e+05	(-2.07180565862369e+01dB,1.52987190041918e+01°)
1.15345325782090e+05	(-2.07770178994283e+01dB,1.50304716848825e+01°)
1.15611224219191e+05	(-2.08359908924841e+01dB,1.47629815998169e+01°)
1.15877735615494e+05	(-2.08949754103363e+01dB,1.44962457570650e+01°)
1.16144861384015e+05	(-2.09539713000506e+01dB,1.42302611798798e+01°)
1.16412602941030e+05	(-2.10129784107977e+01dB,1.39650249066331e+01°)
1.16680961706077e+05	(-2.10719965938253e+01dB,1.37005339907504e+01°)
1.16949939101968e+05	(-2.11310257024295e+01dB,1.34367855006460e+01°)
1.17219536554794e+05	(-2.11900655919281e+01dB,1.31737765196573e+01°)
1.17489755493934e+05	(-2.12491161196326e+01dB,1.29115041459785e+01°)
1.17760597352061e+05	(-2.13081771448215e+01dB,1.26499654925944e+01°)
1.18032063565154e+05	(-2.13672485287140e+01dB,1.23891576872135e+01°)
1.18304155572497e+05	(-2.14263301344435e+01dB,1.21290778722007e+01°)
1.18576874816696e+05	(-2.14854218270317e+01dB,1.18697232045098e+01°)
1.18850222743682e+05	(-2.15445234733634e+01dB,1.16110908556159e+01°)
1.19124200802718e+05	(-2.16036349421607e+01dB,1.13531780114467e+01°)
1.19398810446408e+05	(-2.16627561039587e+01dB,1.10959818723147e+01°)
1.19674053130705e+05	(-2.17218868310804e+01dB,1.08394996528481e+01°)
1.19949930314918e+05	(-2.17810269976127e+01dB,1.05837285819219e+01°)
1.20226443461721e+05	(-2.18401764793824e+01dB,1.03286659025890e+01°)
1.20503594037160e+05	(-2.18993351539325e+01dB,1.00743088720107e+01°)
1.20781383510658e+05	(-2.19585029004989e+01dB,9.82065476138728e+00°)
1.21059813355028e+05	(-2.20176795999872e+01dB,9.56770085588782e+00°)
1.21338885046478e+05	(-2.20768651349503e+01dB,9.31544445458125e+00°)
1.21618600064617e+05	(-2.21360593895656e+01dB,9.06388287036530e+00°)
1.21898959892467e+05	(-2.21952622496130e+01dB,8.81301342989744e+00°)
1.22179966016467e+05	(-2.22544736024530e+01dB,8.56283347352383e+00°)
1.22461619926485e+05	(-2.23136933370050e+01dB,8.31334035520916e+00°)
1.22743923115820e+05	(-2.23729213437262e+01dB,8.06453144246654e+00°)
1.23026877081218e+05	(-2.24321575145904e+01dB,7.81640411628696e+00°)
1.23310483322870e+05	(-2.24914017430673e+01dB,7.56895577106850e+00°)
1.23594743344431e+05	(-2.25506539241021e+01dB,7.32218381454614e+00°)
1.23879658653016e+05	(-2.26099139540951e+01dB,7.07608566772071e+00°)
1.24165230759221e+05	(-2.26691817308820e+01dB,6.83065876478876e+00°)
1.24451461177118e+05	(-2.27284571537138e+01dB,6.58590055307174e+00°)
1.24738351424274e+05	(-2.27877401232379e+01dB,6.34180849294558e+00°)
1.25025903021751e+05	(-2.28470305414784e+01dB,6.09838005776951e+00°)
1.25314117494121e+05	(-2.29063283118176e+01dB,5.85561273381632e+00°)
1.25602996369467e+05	(-2.29656333389771e+01dB,5.61350402020144e+00°)
1.25892541179396e+05	(-2.30249455289994e+01dB,5.37205142881257e+00°)
1.26182753459046e+05	(-2.30842647892298e+01dB,5.13125248423941e+00°)
1.26473634747094e+05	(-2.31435910282984e+01dB,4.89110472370281e+00°)
1.26765186585763e+05	(-2.32029241561022e+01dB,4.65160569698542e+00°)
1.27057410520833e+05	(-2.32622640837881e+01dB,4.41275296636083e+00°)
1.27350308101645e+05	(-2.33216107237351e+01dB,4.17454410652377e+00°)
1.27643880881113e+05	(-2.33809639895378e+01dB,3.93697670452051e+00°)
1.27938130415731e+05	(-2.34403237959892e+01dB,3.70004835967837e+00°)
1.28233058265581e+05	(-2.34996900590645e+01dB,3.46375668353670e+00°)
1.28528665994340e+05	(-2.35590626959045e+01dB,3.22809929977668e+00°)
1.28824955169292e+05	(-2.36184416247995e+01dB,2.99307384415265e+00°)
1.29121927361332e+05	(-2.36778267651735e+01dB,2.75867796442229e+00°)
1.29419584144977e+05	(-2.37372180375684e+01dB,2.52490932027767e+00°)
1.29717927098374e+05	(-2.37966153636287e+01dB,2.29176558327646e+00°)
1.30016957803307e+05	(-2.38560186660860e+01dB,2.05924443677293e+00°)
1.30316677845208e+05	(-2.39154278687440e+01dB,1.82734357584946e+00°)
1.30617088813162e+05	(-2.39748428964638e+01dB,1.59606070724833e+00°)
1.30918192299919e+05	(-2.40342636751488e+01dB,1.36539354930275e+00°)
1.31219989901898e+05	(-2.40936901317309e+01dB,1.13533983187044e+00°)
1.31522483219202e+05	(-2.41531221941554e+01dB,9.05897296263528e-01°)
1.31825673855619e+05	(-2.42125597913677e+01dB,6.77063695183122e-01°)
1.32129563418635e+05	(-2.42720028532988e+01dB,4.48836792650273e-01°)
1.32434153519444e+05	(-2.43314513108519e+01dB,2.21214363940071e-01°)
1.32739445772952e+05	(-2.43909050958889e+01dB,-5.80580448650201e-03°)
1.33045441797787e+05	(-2.44503641412169e+01dB,-2.32225915048253e-01°)
1.33352143216310e+05	(-2.45098283805751e+01dB,-4.58048159111101e-01°)
1.33659551654622e+05	(-2.45692977486218e+01dB,-6.83274717054018e-01°)
1.33967668742571e+05	(-2.46287721809216e+01dB,-9.07907758334622e-01°)
1.34276496113764e+05	(-2.46882516139329e+01dB,-1.13194944155610e+00°)
1.34586035405572e+05	(-2.47477359849951e+01dB,-1.35540191453147e+00°)
1.34896288259143e+05	(-2.48072252323169e+01dB,-1.57826731434960e+00°)
1.35207256319405e+05	(-2.48667192949633e+01dB,-1.80054776744019e+00°)
1.35518941235081e+05	(-2.49262181128445e+01dB,-2.02224538963830e+00°)
1.35831344658693e+05	(-2.49857216267036e+01dB,-2.24336228624911e+00°)
1.36144468246572e+05	(-2.50452297781052e+01dB,-2.46390055211175e+00°)
1.36458313658870e+05	(-2.51047425094235e+01dB,-2.68386227166401e+00°)
1.36772882559562e+05	(-2.51642597638317e+01dB,-2.90324951900520e+00°)
1.37088176616462e+05	(-2.52237814852902e+01dB,-3.12206435795992e+00°)
1.37404197501228e+05	(-2.52833076185358e+01dB,-3.34030884214160e+00°)
1.37720946889371e+05	(-2.53428381090709e+01dB,-3.55798501501469e+00°)
1.38038426460265e+05	(-2.54023729031527e+01dB,-3.77509490995773e+00°)
1.38356637897155e+05	(-2.54619119477826e+01dB,-3.99164055032527e+00°)
1.38675582887165e+05	(-2.55214551906959e+01dB,-4.20762394951006e+00°)
1.38995263121312e+05	(-2.55810025803513e+01dB,-4.42304711100515e+00°)
1.39315680294507e+05	(-2.56405540659212e+01dB,-4.63791202846454e+00°)
1.39636836105570e+05	(-2.57001095972809e+01dB,-4.85222068576496e+00°)
1.39958732257238e+05	(-2.57596691249998e+01dB,-5.06597505706626e+00°)
1.40281370456172e+05	(-2.58192326003305e+01dB,-5.27917710687247e+00°)
1.40604752412968e+05	(-2.58787999752003e+01dB,-5.49182879009138e+00°)
1.40928879842164e+05	(-2.59383712022008e+01dB,-5.70393205209506e+00°)
1.41253754462252e+05	(-2.59979462345794e+01dB,-5.91548882877907e+00°)
1.41579377995684e+05	(-2.60575250262295e+01dB,-6.12650104662234e+00°)
1.41905752168885e+05	(-2.61171075316814e+01dB,-6.33697062274542e+00°)
1.42232878712258e+05	(-2.61766937060938e+01dB,-6.54689946497011e+00°)
1.42560759360195e+05	(-2.62362835052447e+01dB,-6.75628947187702e+00°)
1.42889395851086e+05	(-2.62958768855227e+01dB,-6.96514253286426e+00°)
1.43218789927330e+05	(-2.63554738039184e+01dB,-7.17346052820494e+00°)
1.43548943335341e+05	(-2.64150742180157e+01dB,-7.38124532910502e+00°)
1.43879857825560e+05	(-2.64746780859842e+01dB,-7.58849879776013e+00°)
1.44211535152462e+05	(-2.65342853665700e+01dB,-7.79522278741255e+00°)
1.44543977074568e+05	(-2.65938960190882e+01dB,-8.00141914240783e+00°)
1.44877185354452e+05	(-2.66535100034149e+01dB,-8.20708969825117e+00°)
1.45211161758750e+05	(-2.67131272799787e+01dB,-8.41223628166281e+00°)
1.45545908058172e+05	(-2.67727478097537e+01dB,-8.61686071063459e+00°)
1.45881426027510e+05	(-2.68323715542513e+01dB,-8.82096479448442e+00°)
1.46217717445647e+05	(-2.68919984755126e+01dB,-9.02455033391167e+00°)
1.46554784095566e+05	(-2.69516285361014e+01dB,-9.22761912105180e+00°)
1.46892627764362e+05	(-2.70112616990964e+01dB,-9.43017293953061e+00°)
1.47231250243247e+05	(-2.70708979280840e+01dB,-9.63221356451882e+00°)
1.47570653327564e+05	(-2.71305371871511e+01dB,-9.83374276278486e+00°)
1.47910838816796e+05	(-2.71901794408784e+01dB,-1.00347622927494e+01°)
1.48251808514570e+05	(-2.72498246543330e+01dB,-1.02352739045376e+01°)
1.48593564228675e+05	(-2.73094727930616e+01dB,-1.04352793400324e+01°)
1.48936107771066e+05	(-2.73691238230839e+01dB,-1.06347803329269e+01°)
1.49279440957874e+05	(-2.74287777108860e+01dB,-1.08337786087766e+01°)
1.49623565609418e+05	(-2.74884344234133e+01dB,-1.10322758850511e+01°)
1.49968483550212e+05	(-2.75480939280646e+01dB,-1.12302738711859e+01°)
1.50314196608977e+05	(-2.76077561926855e+01dB,-1.14277742686334e+01°)
1.50660706618649e+05	(-2.76674211855619e+01dB,-1.16247787709141e+01°)
1.51008015416389e+05	(-2.77270888754138e+01dB,-1.18212890636670e+01°)
1.51356124843595e+05	(-2.77867592313895e+01dB,-1.20173068247000e+01°)
1.51705036745908e+05	(-2.78464322230591e+01dB,-1.22128337240402e+01°)
1.52054752973224e+05	(-2.79061078204089e+01dB,-1.24078714239829e+01°)
1.52405275379703e+05	(-2.79657859938354e+01dB,-1.26024215791419e+01°)
1.52756605823781e+05	(-2.80254667141392e+01dB,-1.27964858364977e+01°)
1.53108746168177e+05	(-2.80851499525197e+01dB,-1.29900658354472e+01°)
